"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"25/03/2021";"0000";"22,8";"87,0";"1003,9";"1,3";"140,0";"0,0";"6,40";"31,8";"";""
"25/03/2021";"1200";"20,4";"100,0";"1003,0";"2,0";"140,0";"10,0";"";"";"19,8";"0,0"
"25/03/2021";"1800";"31,2";"67,0";"999,5";"4,3";"140,0";"3,0";"";"";"";""
"26/03/2021";"0000";"26,0";"86,0";"999,8";"1,6";"140,0";"10,0";"1,20";"27,0";"";""
"26/03/2021";"1200";"25,2";"77,0";"1001,5";"2,3";"270,0";"10,0";"";"";"21,6";"2,5"
"26/03/2021";"1800";"22,6";"93,0";"1001,2";"1,6";"270,0";"10,0";"";"";"";""
"27/03/2021";"0000";"22,2";"84,0";"1001,8";"0,8";"360,0";"10,0";"0,00";"25,2";"";""
"27/03/2021";"1200";"20,8";"96,0";"1003,1";"0,0";"0,0";"10,0";"";"";"19,2";"14,2"
"27/03/2021";"1800";"25,0";"78,0";"1001,6";"1,0";"230,0";"10,0";"";"";"";""
"28/03/2021";"0000";"21,4";"98,0";"1000,7";"0,8";"90,0";"10,0";"5,90";"28,0";"";""
"28/03/2021";"1200";"21,2";"92,0";"1002,3";"1,3";"320,0";"10,0";"";"";"20,6";"4,2"
"28/03/2021";"1800";"27,6";"64,0";"1000,3";"2,5";"270,0";"7,0";"";"";"";""
"29/03/2021";"0000";"22,0";"77,0";"1001,8";"1,3";"270,0";"5,0";"6,70";"24,6";"";""
"29/03/2021";"1200";"17,2";"90,0";"1003,9";"1,3";"270,0";"5,0";"";"";"14,2";"0,0"
"29/03/2021";"1800";"23,4";"64,0";"1001,9";"1,6";"270,0";"6,0";"";"";"";""
"30/03/2021";"0000";"18,8";"90,0";"1002,2";"0,0";"0,0";"2,0";"6,20";"25,8";"";""
"30/03/2021";"1200";"18,6";"90,0";"1004,7";"0,7";"320,0";"9,0";"";"";"16,4";"0,0"
"30/03/2021";"1800";"25,8";"59,0";"1001,8";"0,8";"230,0";"8,0";"";"";"";""
"31/03/2021";"0000";"20,0";"85,0";"1003,2";"0,8";"140,0";"5,0";"8,40";"26,0";"";""
"31/03/2021";"1200";"17,4";"96,0";"1005,4";"0,5";"50,0";"9,0";"";"";"14,2";"0,0"
"31/03/2021";"1800";"25,4";"52,0";"1003,1";"1,0";"180,0";"8,0";"";"";"";""
"01/04/2021";"0000";"19,2";"79,0";"1003,1";"1,3";"140,0";"0,0";"10,30";"25,8";"";""
"01/04/2021";"1200";"17,0";"94,0";"1005,6";"1,3";"180,0";"2,0";"";"";"13,2";"0,0"
"01/04/2021";"1800";"25,4";"50,0";"1003,1";"2,5";"180,0";"5,0";"";"";"";""
"02/04/2021";"0000";"19,6";"78,0";"1004,0";"1,8";"140,0";"3,0";"9,50";"25,8";"";""
"02/04/2021";"1200";"18,0";"92,0";"1007,4";"3,3";"140,0";"7,0";"";"";"15,6";"0,0"
"02/04/2021";"1800";"25,8";"54,0";"1004,3";"5,0";"140,0";"4,0";"";"";"";""
"03/04/2021";"0000";"20,6";"78,0";"1005,1";"2,1";"90,0";"0,0";"8,60";"28,2";"";""
"03/04/2021";"1200";"18,8";"90,0";"1007,1";"2,1";"140,0";"10,0";"";"";"17,4";"0,0"
"03/04/2021";"1800";"27,4";"55,0";"1004,2";"3,0";"140,0";"2,0";"";"";"";""
"04/04/2021";"0000";"21,8";"81,0";"1004,7";"0,5";"140,0";"0,0";"8,60";"29,0";"";""
"04/04/2021";"1200";"18,4";"98,0";"1006,7";"2,1";"140,0";"10,0";"";"";"18,4";"0,0"
"04/04/2021";"1800";"29,0";"63,0";"1002,8";"3,3";"140,0";"4,0";"";"";"";""
"05/04/2021";"0000";"24,0";"73,0";"1003,2";"2,5";"140,0";"5,0";"2,90";"30,0";"";""
"05/04/2021";"1200";"21,2";"85,0";"1005,6";"1,6";"140,0";"4,0";"";"";"18,6";"0,0"
"05/04/2021";"1800";"30,0";"51,0";"1002,4";"2,0";"140,0";"10,0";"";"";"";""
"06/04/2021";"0000";"23,4";"82,0";"1003,4";"0,8";"90,0";"10,0";"10,00";"31,0";"";""
"06/04/2021";"1200";"22,0";"88,0";"1005,2";"1,6";"140,0";"0,0";"";"";"18,6";"0,0"
"06/04/2021";"1800";"31,0";"43,0";"1003,2";"1,6";"90,0";"2,0";"";"";"";""
"07/04/2021";"0000";"22,6";"75,0";"1004,2";"1,3";"180,0";"0,0";"10,00";"31,0";"";""
"07/04/2021";"1200";"23,0";"91,0";"1005,2";"2,6";"90,0";"5,0";"";"";"18,6";"0,0"
"07/04/2021";"1800";"29,6";"53,0";"1003,2";"4,1";"180,0";"2,0";"";"";"";""
"08/04/2021";"0000";"23,0";"69,0";"1004,2";"1,3";"140,0";"0,0";"9,90";"32,8";"";""
"08/04/2021";"1200";"24,0";"60,0";"1007,0";"5,8";"180,0";"7,0";"";"";"18,8";"0,0"
"08/04/2021";"1800";"32,6";"39,0";"1003,1";"2,1";"90,0";"4,0";"";"";"";""
"09/04/2021";"0000";"24,2";"76,0";"1003,5";"0,1";"90,0";"0,0";"0,70";"34,8";"";""
"09/04/2021";"1200";"26,2";"60,0";"1004,6";"3,3";"90,0";"4,0";"";"";"20,4";"0,0"
"09/04/2021";"1800";"34,6";"42,0";"1000,7";"3,3";"320,0";"7,0";"";"";"";""
"10/04/2021";"0000";"25,8";"78,0";"1001,6";"0,0";"0,0";"0,0";"6,80";"34,6";"";""
"10/04/2021";"1200";"26,2";"63,0";"1001,5";"2,6";"140,0";"10,0";"";"";"20,8";"0,0"
"10/04/2021";"1800";"34,2";"36,0";"997,8";"3,3";"360,0";"10,0";"";"";"";""
"11/04/2021";"0000";"26,2";"73,0";"997,9";"0,8";"360,0";"10,0";"0,00";"29,9";"";""
"11/04/2021";"1200";"29,0";"39,0";"996,1";"6,6";"360,0";"10,0";"";"";"17,8";"0,0"
"11/04/2021";"1800";"23,6";"76,0";"998,8";"2,8";"360,0";"10,0";"";"";"";""
"12/04/2021";"0000";"17,8";"90,0";"1004,4";"1,6";"270,0";"10,0";"7,60";"23,8";"";""
"12/04/2021";"1200";"17,0";"84,0";"1008,0";"2,0";"230,0";"5,0";"";"";"13,8";"6,9"
"12/04/2021";"1800";"23,0";"61,0";"1006,8";"2,0";"180,0";"8,0";"";"";"";""
"13/04/2021";"0000";"16,2";"92,0";"1007,5";"0,0";"0,0";"0,0";"7,20";"26,0";"";""
"13/04/2021";"1200";"15,2";"100,0";"1009,9";"0,8";"180,0";"10,0";"";"";"12,0";"0,0"
"13/04/2021";"1800";"25,4";"52,0";"1006,7";"3,6";"140,0";"7,0";"";"";"";""
"14/04/2021";"0000";"18,8";"79,0";"1007,5";"1,3";"140,0";"0,0";"6,90";"28,2";"";""
"14/04/2021";"1200";"17,8";"86,0";"1006,2";"2,1";"140,0";"5,0";"";"";"15,2";"0,0"
"14/04/2021";"1800";"28,2";"55,0";"1002,8";"2,6";"140,0";"7,0";"";"";"";""
"15/04/2021";"0000";"22,0";"88,0";"1004,5";"1,3";"180,0";"10,0";"0,00";"22,0";"";""
"15/04/2021";"1200";"18,0";"94,0";"1005,8";"0,8";"230,0";"10,0";"";"";"17,8";"0,2"
"15/04/2021";"1800";"19,4";"98,0";"1003,4";"1,6";"90,0";"10,0";"";"";"";""
"16/04/2021";"0000";"18,6";"98,0";"1002,8";"1,0";"140,0";"10,0";"1,30";"26,0";"";""
"16/04/2021";"1200";"17,6";"100,0";"1003,8";"0,0";"0,0";"10,0";"";"";"15,6";"1,9"
"16/04/2021";"1800";"25,8";"68,0";"1001,6";"1,3";"320,0";"8,0";"";"";"";""
"17/04/2021";"0000";"21,2";"91,0";"1002,2";"0,0";"0,0";"0,0";"7,70";"27,6";"";""
"17/04/2021";"1200";"18,6";"100,0";"1005,2";"1,3";"50,0";"10,0";"";"";"16,8";"0,0"
"17/04/2021";"1800";"27,4";"59,0";"1003,0";"2,6";"80,0";"8,0";"";"";"";""
"18/04/2021";"0000";"22,2";"75,0";"1003,9";"1,6";"140,0";"4,0";"8,70";"27,6";"";""
"18/04/2021";"1200";"19,0";"94,0";"1007,4";"2,5";"140,0";"8,0";"";"";"17,2";"0,0"
"18/04/2021";"1800";"26,6";"56,0";"1004,4";"3,3";"140,0";"6,0";"";"";"";""
"19/04/2021";"0000";"22,2";"68,0";"1005,2";"3,5";"180,0";"0,0";"9,70";"26,2";"";""
"19/04/2021";"1200";"17,6";"90,0";"1009,9";"3,0";"140,0";"2,0";"";"";"14,4";"0,0"
"19/04/2021";"1800";"25,8";"51,0";"1006,8";"3,8";"140,0";"1,0";"";"";"";""
"20/04/2021";"0000";"19,6";"76,0";"1007,6";"1,0";"140,0";"0,0";"8,90";"26,0";"";""
"20/04/2021";"1200";"17,2";"96,0";"1009,5";"3,3";"140,0";"9,0";"";"";"14,0";"0,0"
"20/04/2021";"1800";"25,6";"55,0";"1006,6";"3,8";"140,0";"2,0";"";"";"";""
"21/04/2021";"0000";"19,6";"70,0";"1007,4";"1,8";"140,0";"0,0";"9,80";"27,6";"";""
"21/04/2021";"1200";"18,8";"98,0";"1008,2";"2,5";"140,0";"0,0";"";"";"15,0";"0,0"
"21/04/2021";"1800";"27,4";"52,0";"1005,1";"3,3";"140,0";"2,0";"";"";"";""
"22/04/2021";"0000";"20,8";"77,0";"1006,2";"3,3";"140,0";"0,0";"10,00";"27,8";"";""
"22/04/2021";"1200";"19,0";"84,0";"1006,6";"1,6";"140,0";"4,0";"";"";"16,2";"0,0"
"22/04/2021";"1800";"27,6";"48,0";"1002,3";"2,8";"140,0";"2,0";"";"";"";""
"23/04/2021";"0000";"20,2";"66,0";"1004,3";"2,0";"140,0";"0,0";"8,80";"30,0";"";""
"23/04/2021";"1200";"17,0";"92,0";"1006,3";"1,6";"140,0";"3,0";"";"";"14,4";"0,0"
"23/04/2021";"1800";"29,6";"35,0";"1001,8";"2,5";"180,0";"2,0";"";"";"";""
"24/04/2021";"0000";"21,0";"67,0";"1002,8";"1,0";"180,0";"0,0";"0,10";"21,2";"";""
"24/04/2021";"1200";"17,2";"92,0";"1003,9";"1,3";"270,0";"10,0";"";"";"14,4";"0,0"
"24/04/2021";"1800";"18,8";"96,0";"1000,7";"1,3";"90,0";"10,0";"";"";"";""
"25/04/2021";"0000";"17,8";"98,0";"1003,0";"0,0";"0,0";"7,0";"2,90";"23,2";"";""
"25/04/2021";"1200";"18,0";"96,0";"1004,3";"1,3";"270,0";"10,0";"";"";"15,0";"5,7"
"25/04/2021";"1800";"22,4";"63,0";"1002,3";"2,0";"230,0";"7,0";"";"";"";""
"26/04/2021";"0000";"15,0";"87,0";"1005,5";"0,0";"0,0";"1,0";"9,60";"21,8";"";""
"26/04/2021";"1200";"14,6";"82,0";"1007,2";"1,3";"270,0";"2,0";"";"";"10,0";"0,2"
"26/04/2021";"1800";"21,8";"51,0";"1004,7";"1,3";"270,0";"4,0";"";"";"";""
"27/04/2021";"0000";"13,2";"96,0";"1005,9";"0,0";"0,0";"0,0";"9,80";"22,0";"";""
"27/04/2021";"1200";"11,8";"98,0";"1008,6";"0,0";"0,0";"0,0";"";"";"7,4";"0,0"
"27/04/2021";"1800";"21,4";"47,0";"1006,0";"2,5";"230,0";"2,0";"";"";"";""
"28/04/2021";"0000";"12,8";"88,0";"1007,0";"0,0";"0,0";"0,0";"9,70";"22,2";"";""
"28/04/2021";"1200";"10,8";"100,0";"1010,3";"0,5";"320,0";"0,0";"";"";"6,6";"0,0"
"28/04/2021";"1800";"21,2";"51,0";"1008,8";"2,0";"140,0";"0,0";"";"";"";""
"29/04/2021";"0000";"12,2";"91,0";"1010,3";"0,0";"0,0";"0,0";"9,60";"23,8";"";""
"29/04/2021";"1200";"11,2";"100,0";"1013,0";"1,3";"50,0";"4,0";"";"";"6,2";"0,0"
"29/04/2021";"1800";"23,2";"52,0";"1010,6";"2,0";"140,0";"0,0";"";"";"";""
"30/04/2021";"0000";"15,6";"83,0";"1010,8";"1,5";"140,0";"0,0";"9,00";"28,0";"";""
"30/04/2021";"1200";"12,6";"100,0";"1011,2";"0,5";"90,0";"3,0";"";"";"10,0";"0,0"
"30/04/2021";"1800";"28,0";"41,0";"1007,5";"2,1";"90,0";"0,0";"";"";"";""
"01/05/2021";"0000";"18,4";"71,0";"1007,1";"0,5";"90,0";"0,0";"9,50";"27,8";"";""
"01/05/2021";"1200";"19,8";"64,0";"1008,4";"2,6";"50,0";"6,0";"";"";"11,6";"0,0"
"01/05/2021";"1800";"27,8";"47,0";"1004,8";"2,1";"140,0";"0,0";"";"";"";""
"02/05/2021";"0000";"17,8";"84,0";"1005,4";"0,0";"0,0";"0,0";"8,50";"30,6";"";""
"02/05/2021";"1200";"16,6";"90,0";"1006,8";"0,0";"0,0";"2,0";"";"";"11,4";"0,0"
"02/05/2021";"1800";"30,0";"47,0";"1002,8";"1,6";"230,0";"2,0";"";"";"";""
"03/05/2021";"0000";"20,6";"82,0";"1003,8";"0,0";"0,0";"7,0";"8,50";"33,4";"";""
"03/05/2021";"1200";"20,0";"87,0";"1003,5";"0,3";"360,0";"0,0";"";"";"14,8";"0,0"
"03/05/2021";"1800";"33,4";"36,0";"999,8";"3,3";"360,0";"5,0";"";"";"";""
"04/05/2021";"0000";"22,8";"78,0";"1000,4";"0,5";"50,0";"10,0";"0,00";"27,4";"";""
"04/05/2021";"1200";"27,4";"49,0";"1000,7";"6,6";"360,0";"10,0";"";"";"18,2";"0,0"
"04/05/2021";"1800";"20,6";"97,0";"1003,2";"1,0";"90,0";"10,0";"";"";"";""
"05/05/2021";"0000";"18,2";"96,0";"1006,3";"3,3";"140,0";"10,0";"0,00";"18,2";"";""
"05/05/2021";"1200";"13,6";"95,0";"1010,2";"2,5";"140,0";"10,0";"";"";"13,6";"30,4"
"05/05/2021";"1800";"14,6";"93,0";"1007,5";"2,1";"140,0";"10,0";"";"";"";""
"06/05/2021";"0000";"14,2";"98,0";"1008,6";"1,5";"140,0";"10,0";"3,60";"16,8";"";""
"06/05/2021";"1200";"12,4";"86,0";"1001,9";"1,0";"230,0";"10,0";"";"";"11,0";"1,6"
"06/05/2021";"1800";"16,0";"56,0";"1010,7";"2,6";"230,0";"4,0";"";"";"";""
"07/05/2021";"0000";"11,0";"90,0";"1012,0";"0,0";"0,0";"3,0";"9,70";"18,6";"";""
"07/05/2021";"1200";"9,4";"97,0";"1013,9";"0,8";"230,0";"6,0";"";"";"4,8";"0,0"
"07/05/2021";"1800";"18,6";"49,0";"1012,4";"1,6";"230,0";"7,0";"";"";"";""
"08/05/2021";"0000";"9,4";"92,0";"1013,6";"0,0";"0,0";"6,0";"9,20";"20,6";"";""
"08/05/2021";"1200";"9,8";"97,0";"1015,9";"0,8";"50,0";"3,0";"";"";"5,8";"0,0"
"08/05/2021";"1800";"20,6";"58,0";"1011,9";"3,3";"140,0";"0,0";"";"";"";""
"09/05/2021";"0000";"13,4";"89,0";"1012,4";"1,3";"140,0";"0,0";"6,40";"23,6";"";""
"09/05/2021";"1200";"12,0";"100,0";"1012,6";"0,3";"140,0";"10,0";"";"";"11,4";"0,0"
"09/05/2021";"1800";"23,4";"60,0";"1008,4";"2,6";"140,0";"0,0";"";"";"";""
"10/05/2021";"0000";"16,4";"87,0";"1008,4";"1,3";"140,0";"7,0";"0,90";"24,8";"";""
"10/05/2021";"1200";"15,4";"96,0";"1008,2";"1,3";"230,0";"9,0";"";"";"14,4";"0,0"
"10/05/2021";"1800";"24,4";"63,0";"1005,4";"1,6";"230,0";"9,0";"";"";"";""
"11/05/2021";"0000";"17,2";"86,0";"1007,9";"1,0";"230,0";"10,0";"4,30";"17,6";"";""
"11/05/2021";"1200";"12,8";"88,0";"1009,9";"2,0";"180,0";"8,0";"";"";"11,8";"11,1"
"11/05/2021";"1800";"17,2";"54,0";"1007,8";"3,0";"180,0";"8,0";"";"";"";""
"12/05/2021";"0000";"11,8";"90,0";"1009,1";"0,0";"0,0";"4,0";"9,30";"18,8";"";""
"12/05/2021";"1200";"8,2";"100,0";"1011,1";"0,0";"0,0";"0,0";"";"";"4,6";"0,0"
"12/05/2021";"1800";"18,0";"51,0";"1008,8";"0,5";"140,0";"0,0";"";"";"";""
"13/05/2021";"0000";"9,0";"92,0";"1010,4";"0,0";"0,0";"0,0";"9,40";"19,6";"";""
"13/05/2021";"1200";"8,0";"100,0";"1011,5";"1,0";"140,0";"0,0";"";"";"3,6";"0,0"
"13/05/2021";"1800";"19,6";"48,0";"1009,8";"3,3";"140,0";"2,0";"";"";"";""
"14/05/2021";"0000";"9,4";"92,0";"1010,7";"0,0";"0,0";"0,0";"7,20";"20,0";"";""
"14/05/2021";"1200";"5,6";"100,0";"1010,2";"0,0";"0,0";"8,0";"";"";"4,2";"0,0"
"14/05/2021";"1800";"19,0";"61,0";"1007,5";"2,0";"140,0";"2,0";"";"";"";""
"15/05/2021";"0000";"12,6";"95,0";"1007,8";"1,3";"140,0";"0,0";"5,40";"21,4";"";""
"15/05/2021";"1200";"8,8";"100,0";"1009,4";"1,0";"140,0";"10,0";"";"";"7,6";"0,0"
"15/05/2021";"1800";"20,8";"65,0";"1007,0";"2,0";"230,0";"0,0";"";"";"";""
"16/05/2021";"0000";"13,4";"96,0";"1007,1";"0,3";"140,0";"0,0";"0,00";"15,0";"";""
"16/05/2021";"1200";"10,4";"100,0";"1008,7";"1,6";"140,0";"10,0";"";"";"9,4";"0,0"
"16/05/2021";"1800";"14,0";"95,0";"1006,7";"1,3";"140,0";"10,0";"";"";"";""
"17/05/2021";"0000";"13,6";"96,0";"1007,0";"0,8";"140,0";"10,0";"8,00";"22,8";"";""
"17/05/2021";"1200";"13,0";"99,0";"1008,8";"0,5";"180,0";"10,0";"";"";"12,0";"0,0"
"17/05/2021";"1800";"22,2";"59,0";"1006,2";"2,0";"230,0";"3,0";"";"";"";""
"18/05/2021";"0000";"12,6";"93,0";"1008,0";"0,0";"0,0";"0,0";"9,00";"19,8";"";""
"18/05/2021";"1200";"10,0";"100,0";"1010,0";"0,5";"270,0";"0,0";"";"";"5,8";"0,0"
"18/05/2021";"1800";"19,4";"57,0";"1007,6";"1,5";"180,0";"0,0";"";"";"";""
"19/05/2021";"0000";"9,4";"95,0";"1007,4";"0,0";"0,0";"0,0";"6,80";"19,6";"";""
"19/05/2021";"1200";"6,0";"100,0";"1006,8";"0,8";"90,0";"10,0";"";"";"3,8";"0,0"
"19/05/2021";"1800";"19,6";"57,0";"1002,8";"3,3";"140,0";"10,0";"";"";"";""
"20/05/2021";"0000";"11,8";"93,0";"1003,4";"1,0";"90,0";"10,0";"0,00";"16,4";"";""
"20/05/2021";"1200";"12,6";"98,0";"1004,2";"1,6";"140,0";"10,0";"";"";"11,2";"2,5"
"20/05/2021";"1800";"15,8";"91,0";"1003,0";"0,5";"140,0";"10,0";"";"";"";""
"21/05/2021";"0000";"13,8";"95,0";"1002,4";"1,3";"140,0";"10,0";"0,00";"17,2";"";""
"21/05/2021";"1200";"12,6";"100,0";"1000,0";"3,3";"90,0";"10,0";"";"";"12,2";"4,0"
"21/05/2021";"1800";"13,4";"100,0";"995,9";"4,0";"180,0";"10,0";"";"";"";""
"22/05/2021";"0000";"16,8";"98,0";"993,4";"3,0";"230,0";"10,0";"7,10";"18,6";"";""
"22/05/2021";"1200";"16,2";"89,0";"998,6";"1,5";"320,0";"5,0";"";"";"12,6";"48,9"
"22/05/2021";"1800";"17,4";"65,0";"997,1";"3,1";"320,0";"7,0";"";"";"";""
"23/05/2021";"0000";"14,8";"70,0";"998,3";"3,6";"320,0";"3,0";"2,40";"15,6";"";""
"23/05/2021";"1200";"13,2";"73,0";"1001,2";"3,3";"320,0";"8,0";"";"";"11,2";"0,0"
"23/05/2021";"1800";"15,4";"66,0";"1000,7";"3,1";"320,0";"8,0";"";"";"";""
"24/05/2021";"0000";"13,2";"75,0";"1004,4";"3,3";"320,0";"9,0";"9,00";"18,0";"";""
"24/05/2021";"1200";"11,8";"73,0";"1006,8";"2,3";"320,0";"4,0";"";"";"8,6";"0,0"
"24/05/2021";"1800";"17,0";"59,0";"1005,9";"2,3";"320,0";"7,0";"";"";"";""
"25/05/2021";"0000";"8,6";"95,0";"1006,7";"0,0";"0,0";"0,0";"9,00";"20,2";"";""
"25/05/2021";"1200";"8,6";"98,0";"1009,0";"0,0";"0,0";"0,0";"";"";"4,8";"0,0"
"25/05/2021";"1800";"20,2";"44,0";"1009,0";"1,8";"320,0";"2,0";"";"";"";""
"26/05/2021";"0000";"9,0";"94,0";"1009,0";"0,0";"0,0";"0,0";"4,30";"21,2";"";""
"26/05/2021";"1200";"8,2";"100,0";"1009,0";"1,6";"140,0";"0,0";"";"";"4,2";"0,0"
"26/05/2021";"1800";"20,2";"60,0";"1005,9";"0,7";"50,0";"0,0";"";"";"";""
"27/05/2021";"0000";"10,4";"95,0";"1005,2";"0,0";"0,0";"0,0";"8,00";"23,6";"";""
"27/05/2021";"1200";"9,4";"100,0";"1004,4";"0,0";"0,0";"0,0";"";"";"5,8";"0,0"
"27/05/2021";"1800";"22,6";"56,0";"1000,3";"3,0";"180,0";"0,0";"";"";"";""
"28/05/2021";"0000";"13,4";"96,0";"998,8";"0,0";"0,0";"0,0";"0,00";"17,0";"";""
"28/05/2021";"1200";"15,4";"96,0";"993,4";"0,0";"0,0";"10,0";"";"";"11,8";"3,4"
"28/05/2021";"1800";"15,0";"100,0";"992,0";"1,5";"90,0";"10,0";"";"";"";""
"29/05/2021";"0000";"16,0";"98,0";"991,6";"0,5";"140,0";"10,0";"7,80";"21,0";"";""
"29/05/2021";"1200";"15,8";"100,0";"1000,3";"1,3";"270,0";"8,0";"";"";"12,0";"85,9"
"29/05/2021";"1800";"21,0";"46,0";"1001,6";"2,3";"270,0";"2,0";"";"";"";""
"30/05/2021";"0000";"12,0";"86,0";"1006,0";"0,5";"320,0";"0,0";"9,10";"15,6";"";""
"30/05/2021";"1200";"6,8";"97,0";"1011,4";"0,7";"90,0";"0,0";"";"";"3,6";"0,0"
"30/05/2021";"1800";"15,0";"43,0";"1009,6";"0,5";"270,0";"3,0";"";"";"";""
"31/05/2021";"0000";"6,0";"94,0";"1010,2";"0,7";"360,0";"0,0";"";"18,8";"";""
"31/05/2021";"1200";"5,6";"97,0";"1010,2";"0,0";"0,0";"0,0";"";"";"1,4";"0,0"
"31/05/2021";"1800";"18,2";"54,0";"1007,2";"0,5";"230,0";"0,0";"";"";"";""
"01/06/2021";"0000";"9,4";"92,0";"1006,6";"0,5";"360,0";"0,0";"8,30";"24,0";"";""
"01/06/2021";"1200";"8,0";"97,0";"1005,1";"0,0";"0,0";"2,0";"";"";"5,2";"0,0"
"01/06/2021";"1800";"23,8";"39,0";"1000,0";"2,6";"50,0";"10,0";"";"";"";""
"02/06/2021";"0000";"13,8";"84,0";"1000,2";"0,5";"90,0";"10,0";"2,20";"23,4";"";""
"02/06/2021";"1200";"14,6";"95,0";"1001,8";"0,5";"230,0";"9,0";"";"";"11,6";"0,0"
"02/06/2021";"1800";"22,6";"64,0";"1002,2";"1,6";"320,0";"10,0";"";"";"";""
"03/06/2021";"0000";"13,0";"90,0";"1005,4";"0,7";"360,0";"0,0";"8,50";"24,8";"";""
"03/06/2021";"1200";"10,4";"100,0";"1008,7";"0,3";"90,0";"8,0";"";"";"7,8";"0,0"
"03/06/2021";"1800";"24,2";"47,0";"1005,8";"1,3";"50,0";"0,0";"";"";"";""
"04/06/2021";"0000";"14,0";"87,0";"1005,5";"1,0";"90,0";"0,0";"7,10";"31,0";"";""
"04/06/2021";"1200";"13,8";"95,0";"1004,7";"1,6";"230,0";"9,0";"";"";"11,6";"0,0"
"04/06/2021";"1800";"29,4";"58,0";"1001,0";"0,7";"90,0";"10,0";"";"";"";""
"05/06/2021";"0000";"23,0";"72,0";"1001,5";"1,6";"90,0";"0,0";"7,40";"30,6";"";""
"05/06/2021";"1200";"26,0";"49,0";"1000,7";"7,1";"360,0";"0,0";"";"";"16,0";"0,0"
"05/06/2021";"1800";"30,6";"44,0";"997,5";"6,6";"360,0";"4,0";"";"";"";""
"06/06/2021";"0000";"16,0";"36,0";"1006,7";"2,5";"50,0";"10,0";"0,00";"16,0";"";""
"06/06/2021";"1200";"15,8";"98,0";"1007,2";"2,0";"140,0";"0,0";"";"";"14,0";"33,4"
"06/06/2021";"1800";"14,8";"93,0";"1006,7";"2,8";"140,0";"10,0";"";"";"";""
"07/06/2021";"0000";"14,4";"87,0";"1007,6";"2,5";"140,0";"10,0";"0,40";"18,4";"";""
"07/06/2021";"1200";"13,6";"95,0";"1007,9";"2,6";"140,0";"10,0";"";"";"13,0";"0,1"
"07/06/2021";"1800";"18,2";"76,0";"1005,5";"4,5";"180,0";"9,0";"";"";"";""
"08/06/2021";"0000";"15,8";"89,0";"1006,8";"3,1";"140,0";"8,0";"0,00";"16,4";"";""
"08/06/2021";"1200";"15,0";"98,0";"1006,7";"2,1";"140,0";"10,0";"";"";"15,0";"1,3"
"08/06/2021";"1800";"15,8";"98,0";"1005,1";"2,8";"140,0";"10,0";"";"";"";""
"09/06/2021";"0000";"15,8";"98,0";"1005,1";"3,5";"140,0";"10,0";"4,90";"21,4";"";""
"09/06/2021";"1200";"15,0";"98,0";"1006,4";"1,1";"140,0";"10,0";"";"";"14,8";"12,3"
"09/06/2021";"1800";"20,8";"81,0";"1003,6";"2,0";"140,0";"4,0";"";"";"";""
"10/06/2021";"0000";"16,4";"96,0";"1003,8";"1,3";"140,0";"0,0";"2,60";"20,6";"";""
"10/06/2021";"1200";"15,4";"100,0";"1004,8";"1,0";"320,0";"10,0";"";"";"14,8";"1,0"
"10/06/2021";"1800";"19,8";"85,0";"1004,6";"1,6";"230,0";"5,0";"";"";"";""
"11/06/2021";"0000";"16,4";"92,0";"1007,0";"0,3";"270,0";"3,0";"5,50";"19,4";"";""
"11/06/2021";"1200";"12,4";"100,0";"1009,8";"0,8";"320,0";"10,0";"";"";"10,2";"0,0"
"11/06/2021";"1800";"19,0";"54,0";"1008,4";"1,6";"320,0";"7,0";"";"";"";""
"12/06/2021";"0000";"10,2";"92,0";"1009,0";"1,0";"320,0";"0,0";"8,40";"21,0";"";""
"12/06/2021";"1200";"8,6";"100,0";"1009,4";"0,0";"0,0";"3,0";"";"";"5,2";"0,0"
"12/06/2021";"1800";"20,4";"50,0";"1008,0";"0,5";"320,0";"3,0";"";"";"";""
"13/06/2021";"0000";"11,4";"95,0";"1008,6";"0,0";"0,0";"0,0";"8,90";"21,0";"";""
"13/06/2021";"1200";"9,8";"97,0";"1011,2";"0,5";"50,0";"0,0";"";"";"6,4";"0,0"
"13/06/2021";"1800";"20,6";"62,0";"1008,3";"2,0";"140,0";"0,0";"";"";"";""
"14/06/2021";"0000";"13,2";"93,0";"1007,9";"0,8";"140,0";"0,0";"8,90";"25,0";"";""
"14/06/2021";"1200";"9,2";"100,0";"1008,6";"0,0";"0,0";"0,0";"";"";"8,0";"0,0"
"14/06/2021";"1800";"24,4";"60,0";"1006,6";"1,6";"320,0";"0,0";"";"";"";""
"15/06/2021";"0000";"14,4";"94,0";"1008,0";"0,0";"0,0";"0,0";"0,10";"14,4";"";""
"15/06/2021";"1200";"11,0";"100,0";"1010,4";"0,0";"0,0";"9,0";"";"";"9,2";"0,0"
"15/06/2021";"1800";"14,2";"91,0";"1010,3";"2,5";"230,0";"10,0";"";"";"";""
"16/06/2021";"0000";"12,2";"96,0";"1011,9";"0,0";"0,0";"10,0";"8,10";"13,2";"";""
