"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"23/09/2024";"1200";"24,2";"87,0";"996,8";"0,5";"90,0";"";"";"";"23,0";"0,0"
"23/09/2024";"1800";"24,6";"79,0";"997,2";"3,6";"140,0";"";"";"";"";""
"24/09/2024";"0000";"22,0";"80,0";"998,4";"3,1";"90,0";"";"0,00";"24,5";"";""
"24/09/2024";"1200";"20,2";"91,0";"998,0";"1,5";"90,0";"10,0";"";"";"19,6";"2,3"
"24/09/2024";"1800";"23,4";"86,0";"996,2";"1,5";"140,0";"";"";"";"";""
"25/09/2024";"0000";"21,6";"89,0";"997,0";"5,1";"90,0";"10,0";"0,00";"23,6";"";""
"25/09/2024";"1200";"20,4";"94,0";"997,2";"3,1";"140,0";"10,0";"";"";"19,6";"1,7"
"25/09/2024";"1800";"23,0";"85,0";"996,0";"3,1";"140,0";"10,0";"";"";"";""
"26/09/2024";"0000";"21,4";"87,0";"998,3";"2,6";"140,0";"10,0";"0,00";"22,0";"";""
"26/09/2024";"1200";"19,2";"97,0";"1004,2";"2,1";"230,0";"10,0";"";"";"19,2";"38,0"
"26/09/2024";"1800";"18,2";"92,0";"1003,9";"1,5";"320,0";"10,0";"";"";"";""
"27/09/2024";"0000";"17,8";"96,0";"1004,6";"1,5";"320,0";"10,0";"6,00";"24,0";"";""
"27/09/2024";"1200";"17,4";"90,0";"1008,2";"3,1";"230,0";"8,8";"";"";"15,8";"13,8"
"27/09/2024";"1800";"22,6";"65,0";"1006,2";"1,5";"180,0";"6,3";"";"";"";""
"28/09/2024";"0000";"17,4";"90,0";"1005,8";"0,0";"0,0";"0,0";"9,00";"26,0";"";""
"28/09/2024";"1200";"16,4";"92,0";"1008,6";"1,5";"140,0";"7,5";"";"";"14,8";"0,0"
"28/09/2024";"1800";"25,6";"52,0";"1004,7";"2,1";"140,0";"7,5";"";"";"";""
"29/09/2024";"0000";"19,0";"81,0";"1004,3";"0,5";"140,0";"5,0";"10,00";"29,0";"";""
"29/09/2024";"1200";"17,8";"96,0";"1005,8";"1,5";"90,0";"1,3";"";"";"14,2";"0,0"
"29/09/2024";"1800";"28,4";"62,0";"1000,7";"2,6";"180,0";"0,0";"";"";"";""
"30/09/2024";"0000";"22,4";"88,0";"1000,2";"0,0";"0,0";"0,0";"5,30";"35,0";"";""
"30/09/2024";"1200";"26,1";"47,0";"998,3";"2,6";"360,0";"8,8";"";"";"18,2";"0,0"
"30/09/2024";"1800";"34,6";"39,0";"993,8";"4,1";"360,0";"8,8";"";"";"";""
"01/10/2024";"0000";"28,8";"55,0";"991,6";"6,2";"360,0";"0,0";"0,00";"33,1";"";""
"01/10/2024";"1200";"20,4";"94,0";"997,4";"3,6";"180,0";"10,0";"";"";"20,4";"4,8"
"01/10/2024";"1800";"20,8";"93,0";"994,6";"3,6";"140,0";"10,0";"";"";"";""
"02/10/2024";"0000";"20,6";"93,0";"994,6";"2,6";"230,0";"10,0";"7,10";"23,0";"";""
"02/10/2024";"1200";"17,0";"88,0";"1001,4";"1,0";"180,0";"10,0";"";"";"17,0";"10,9"
"02/10/2024";"1800";"22,6";"52,0";"1002,2";"3,1";"180,0";"6,3";"";"";"";""
"03/10/2024";"0000";"14,8";"78,0";"1007,2";"0,0";"0,0";"0,0";"10,90";"19,9";"";""
"03/10/2024";"1200";"13,8";"73,0";"1012,4";"3,1";"140,0";"2,5";"";"";"10,6";"0,0"
"03/10/2024";"1800";"19,2";"47,0";"1009,6";"";"";"1,3";"";"";"";""
"04/10/2024";"0000";"13,2";"82,0";"1011,1";"1,0";"140,0";"0,0";"7,50";"21,5";"";""
"04/10/2024";"1200";"14,4";"80,0";"1011,9";"3,1";"140,0";"8,8";"";"";"9,0";"0,0"
"04/10/2024";"1800";"21,0";"57,0";"1008,7";"3,1";"180,0";"5,0";"";"";"";""
"05/10/2024";"0000";"16,0";"81,0";"1007,9";"1,5";"140,0";"0,0";"9,70";"26,0";"";""
"05/10/2024";"1200";"16,2";"89,0";"1007,6";"0,5";"230,0";"0,0";"";"";"13,0";"0,0"
"05/10/2024";"1800";"25,6";"57,0";"1004,0";"2,6";"180,0";"7,5";"";"";"";""
"06/10/2024";"0000";"20,4";"76,0";"1004,0";"1,0";"140,0";"7,5";"8,30";"25,0";"";""
"06/10/2024";"1200";"18,6";"81,0";"1006,0";"3,1";"140,0";"10,0";"";"";"16,8";"0,0"
"06/10/2024";"1800";"24,2";"65,0";"1003,2";"4,6";"140,0";"10,0";"";"";"";""
"07/10/2024";"0000";"20,0";"79,0";"1004,3";"3,1";"140,0";"10,0";"0,00";"20,0";"";""
"07/10/2024";"1200";"17,2";"90,0";"1001,4";"3,1";"140,0";"10,0";"";"";"16,6";"0,0"
"07/10/2024";"1800";"18,8";"88,0";"1001,0";"1,5";"140,0";"10,0";"";"";"";""
"08/10/2024";"0000";"17,8";"98,0";"998,8";"2,6";"140,0";"10,0";"0,00";"20,9";"";""
"08/10/2024";"1200";"18,4";"98,0";"1001,4";"2,1";"140,0";"10,0";"";"";"17,6";"18,5"
"08/10/2024";"1800";"20,4";"87,0";"1001,2";"2,1";"140,0";"10,0";"";"";"";""
"09/10/2024";"0000";"19,2";"94,0";"1004,4";"1,5";"140,0";"10,0";"0,00";"20,4";"";""
"09/10/2024";"1200";"18,0";"82,0";"1005,9";"3,6";"140,0";"10,0";"";"";"17,4";"2,3"
"09/10/2024";"1800";"19,8";"77,0";"1004,2";"3,1";"140,0";"10,0";"";"";"";""
"10/10/2024";"0000";"18,0";"86,0";"1004,6";"2,6";"140,0";"10,0";"0,00";"21,5";"";""
"10/10/2024";"1200";"16,8";"97,0";"1002,3";"3,1";"140,0";"10,0";"";"";"16,8";"4,6"
"10/10/2024";"1800";"21,0";"87,0";"999,0";"1,5";"140,0";"10,0";"";"";"";""
"11/10/2024";"0000";"19,6";"93,0";"998,3";"1,5";"140,0";"10,0";"0,60";"23,8";"";""
"11/10/2024";"1200";"19,2";"98,0";"996,0";"0,5";"90,0";"10,0";"";"";"17,4";"0,0"
"11/10/2024";"1800";"22,8";"85,0";"994,6";"1,5";"320,0";"8,8";"";"";"";""
"12/10/2024";"0000";"21,0";"91,0";"998,2";"1,0";"320,0";"10,0";"10,90";"25,6";"";""
"12/10/2024";"1200";"20,4";"90,0";"1005,5";"1,5";"230,0";"6,3";"";"";"16,0";"0,2"
"12/10/2024";"1800";"25,2";"48,0";"1005,5";"3,1";"180,0";"7,5";"";"";"";""
"13/10/2024";"0000";"21,0";"71,0";"1006,8";"2,1";"140,0";"0,0";"11,00";"27,0";"";""
"13/10/2024";"1200";"21,0";"62,0";"1010,4";"3,1";"140,0";"7,5";"";"";"15,0";"0,0"
"13/10/2024";"1800";"26,4";"61,0";"1006,6";"2,6";"140,0";"1,3";"";"";"";""
"14/10/2024";"0000";"22,4";"74,0";"1008,8";"2,6";"140,0";"1,3";"3,20";"27,4";"";""
"14/10/2024";"1200";"20,2";"85,0";"1008,3";"3,1";"140,0";"8,8";"";"";"16,4";"0,0"
"14/10/2024";"1800";"26,8";"66,0";"1005,1";"2,6";"140,0";"10,0";"";"";"";""
"15/10/2024";"0000";"23,4";"80,0";"1003,5";"2,6";"140,0";"10,0";"0,00";"23,4";"";""
"15/10/2024";"1200";"19,0";"98,0";"1006,3";"1,5";"50,0";"10,0";"";"";"19,0";"8,8"
"15/10/2024";"1800";"21,0";"79,0";"1000,6";"4,6";"360,0";"10,0";"";"";"";""
"16/10/2024";"0000";"20,2";"94,0";"1003,8";"1,0";"320,0";"10,0";"6,30";"25,5";"";""
"16/10/2024";"1200";"19,4";"96,0";"1004,7";"1,0";"230,0";"10,0";"";"";"16,6";"7,8"
"16/10/2024";"1800";"24,4";"65,0";"1002,7";"2,1";"230,0";"5,0";"";"";"";""
"17/10/2024";"0000";"18,2";"88,0";"1002,8";"0,5";"50,0";"1,3";"9,50";"27,0";"";""
"17/10/2024";"1200";"17,4";"90,0";"1003,1";"1,5";"50,0";"3,8";"";"";"14,4";"0,0"
"17/10/2024";"1800";"26,0";"62,0";"1002,0";"1,0";"230,0";"7,5";"";"";"";""
"18/10/2024";"0000";"20,0";"76,0";"1003,0";"0,0";"0,0";"0,0";"1,10";"23,5";"";""
"18/10/2024";"1200";"18,0";"86,0";"1004,8";"1,5";"50,0";"10,0";"";"";"17,4";"0,0"
"18/10/2024";"1800";"22,4";"60,0";"1003,1";"2,1";"50,0";"8,8";"";"";"";""
"19/10/2024";"0000";"18,2";"82,0";"1003,2";"0,5";"50,0";"10,0";"10,20";"26,1";"";""
"19/10/2024";"1200";"19,6";"78,0";"1004,8";"4,6";"50,0";"7,5";"";"";"16,2";"0,0"
"19/10/2024";"1800";"25,2";"59,0";"1001,1";"3,1";"140,0";"2,5";"";"";"";""
"20/10/2024";"0000";"21,4";"73,0";"1000,7";"2,1";"50,0";"0,0";"11,40";"29,0";"";""
"20/10/2024";"1200";"21,0";"79,0";"1002,6";"2,6";"50,0";"1,3";"";"";"17,4";"0,0"
"20/10/2024";"1800";"27,8";"57,0";"998,8";"3,6";"50,0";"0,0";"";"";"";""
"21/10/2024";"0000";"23,4";"74,0";"999,1";"1,5";"50,0";"0,0";"11,10";"33,0";"";""
"21/10/2024";"1200";"23,4";"77,0";"1003,9";"1,5";"140,0";"0,0";"";"";"17,8";"0,0"
"21/10/2024";"1800";"31,8";"46,0";"1001,0";"1,5";"90,0";"2,5";"";"";"";""
"22/10/2024";"0000";"25,8";"80,0";"1002,3";"0,5";"90,0";"0,0";"11,20";"34,5";"";""
"22/10/2024";"1200";"27,8";"67,0";"1003,9";"2,6";"90,0";"0,0";"";"";"20,2";"0,0"
"22/10/2024";"1800";"33,6";"46,0";"1000,7";"3,1";"230,0";"2,5";"";"";"";""
"23/10/2024";"0000";"27,0";"74,0";"1000,6";"1,0";"180,0";"2,5";"5,40";"29,2";"";""
"23/10/2024";"1200";"24,8";"75,0";"999,0";"4,1";"140,0";"7,5";"";"";"21,8";"0,0"
"23/10/2024";"1800";"23,2";"96,0";"995,1";"4,6";"50,0";"10,0";"";"";"";""
"24/10/2024";"0000";"23,8";"91,0";"993,1";"2,1";"140,0";"10,0";"2,20";"28,0";"";""
"24/10/2024";"1200";"27,6";"64,0";"985,0";"11,8";"360,0";"10,0";"";"";"22,8";"22,6"
"24/10/2024";"1800";"25,4";"73,0";"985,6";"2,6";"360,0";"7,5";"";"";"";""
"25/10/2024";"0000";"22,0";"88,0";"988,3";"3,6";"360,0";"7,5";"2,00";"24,0";"";""
"25/10/2024";"1200";"19,6";"87,0";"995,9";"1,5";"320,0";"7,5";"";"";"17,0";"34,8"
"25/10/2024";"1800";"22,4";"68,0";"995,4";"2,1";"320,0";"10,0";"";"";"";""
"26/10/2024";"0000";"19,2";"88,0";"997,1";"0,0";"0,0";"2,5";"10,20";"22,0";"";""
"26/10/2024";"1200";"14,8";"78,0";"1006,4";"1,5";"270,0";"7,5";"";"";"12,0";"0,0"
"26/10/2024";"1800";"21,0";"51,0";"1005,8";"1,5";"230,0";"1,3";"";"";"";""
"27/10/2024";"0000";"15,0";"83,0";"1007,1";"0,0";"0,0";"0,0";"11,00";"24,5";"";""
"27/10/2024";"1200";"16,8";"80,0";"1011,0";"1,5";"140,0";"2,5";"";"";"10,0";"0,0"
"27/10/2024";"1800";"23,6";"39,0";"1006,7";"4,6";"140,0";"0,0";"";"";"";""
"28/10/2024";"0000";"16,6";"80,0";"1006,7";"0,0";"0,0";"0,0";"11,50";"27,2";"";""
"28/10/2024";"1200";"18,4";"75,0";"1006,8";"2,6";"140,0";"0,0";"";"";"12,4";"0,0"
"28/10/2024";"1800";"26,4";"58,0";"1004,2";"2,6";"140,0";"0,0";"";"";"";""
"29/10/2024";"0000";"20,6";"82,0";"1003,5";"0,0";"0,0";"0,0";"9,00";"29,0";"";""
"29/10/2024";"1200";"20,0";"85,0";"1006,2";"2,1";"140,0";"10,0";"";"";"17,8";"0,0"
"29/10/2024";"1800";"28,4";"54,0";"1003,0";"2,6";"230,0";"0,0";"";"";"";""
"30/10/2024";"0000";"22,6";"76,0";"1003,1";"1,0";"140,0";"0,0";"5,90";"29,0";"";""
"30/10/2024";"1200";"22,0";"80,0";"1004,7";"3,1";"140,0";"7,5";"";"";"19,4";"0,0"
"30/10/2024";"1800";"28,0";"56,0";"1001,2";"3,1";"140,0";"2,5";"";"";"";""
"31/10/2024";"0000";"23,8";"74,0";"1001,1";"3,6";"140,0";"0,0";"10,00";"33,0";"";""
"31/10/2024";"1200";"23,2";"78,0";"1001,8";"2,6";"140,0";"0,0";"";"";"19,0";"0,0"
"31/10/2024";"1800";"32,4";"45,0";"997,0";"3,1";"140,0";"2,5";"";"";"";""
"01/11/2024";"0000";"27,0";"65,0";"997,5";"3,1";"140,0";"6,3";"5,10";"32,8";"";""
"01/11/2024";"1200";"25,6";"57,0";"999,9";"2,6";"50,0";"10,0";"";"";"22,4";"0,0"
"01/11/2024";"1800";"32,0";"46,0";"996,6";"3,1";"140,0";"7,5";"";"";"";""
"02/11/2024";"0000";"21,2";"91,0";"998,0";"1,5";"50,0";"10,0";"0,00";"28,0";"";""
"02/11/2024";"1200";"25,6";"70,0";"999,6";"3,1";"140,0";"10,0";"";"";"20,8";"29,8"
"02/11/2024";"1800";"24,6";"89,0";"999,5";"2,6";"360,0";"10,0";"";"";"";""
"03/11/2024";"0000";"24,6";"81,0";"1001,0";"2,1";"360,0";"10,0";"6,10";"31,0";"";""
"03/11/2024";"1200";"25,0";"79,0";"1001,9";"2,6";"50,0";"10,0";"";"";"21,8";"3,2"
"03/11/2024";"1800";"30,6";"56,0";"999,0";"2,6";"50,0";"3,8";"";"";"";""
"04/11/2024";"0000";"25,6";"75,0";"999,4";"2,6";"140,0";"0,0";"9,60";"33,5";"";""
"04/11/2024";"1200";"26,2";"62,0";"999,4";"3,1";"360,0";"0,0";"";"";"20,4";"0,0"
"04/11/2024";"1800";"33,0";"54,0";"996,8";"2,1";"320,0";"5,0";"";"";"";""
"05/11/2024";"0000";"27,4";"81,0";"998,8";"1,0";"50,0";"3,8";"0,00";"28,4";"";""
"05/11/2024";"1200";"22,6";"93,0";"1002,3";"3,1";"140,0";"10,0";"";"";"22,4";"1,8"
"05/11/2024";"1800";"28,0";"76,0";"1001,8";"0,5";"230,0";"10,0";"";"";"";""
"06/11/2024";"0000";"22,8";"78,0";"1003,2";"2,1";"230,0";"7,5";"4,20";"28,5";"";""
"06/11/2024";"1200";"21,8";"88,0";"1002,0";"2,6";"140,0";"10,0";"";"";"20,6";"0,0"
"06/11/2024";"1800";"27,6";"70,0";"997,5";"5,1";"140,0";"7,5";"";"";"";""
"07/11/2024";"0000";"24,6";"82,0";"997,9";"2,1";"140,0";"10,0";"1,30";"28,5";"";""
"07/11/2024";"1200";"22,4";"96,0";"998,8";"2,6";"270,0";"10,0";"";"";"22,4";"0,3"
"07/11/2024";"1800";"27,4";"68,0";"995,8";"4,1";"230,0";"10,0";"";"";"";""
"08/11/2024";"0000";"21,0";"82,0";"999,4";"3,1";"140,0";"10,0";"4,80";"25,2";"";""
"08/11/2024";"1200";"19,6";"81,0";"1001,8";"4,6";"180,0";"10,0";"";"";"17,4";"3,1"
"08/11/2024";"1800";"24,2";"61,0";"1001,4";"4,6";"180,0";"7,5";"";"";"";""
"09/11/2024";"0000";"20,2";"71,0";"1001,9";"0,5";"140,0";"0,0";"10,90";"26,0";"";""
"09/11/2024";"1200";"20,0";"69,0";"1004,6";"3,1";"140,0";"6,3";"";"";"14,6";"0,0"
"09/11/2024";"1800";"25,2";"51,0";"1002,3";"";"180,0";"3,8";"";"";"";""
"10/11/2024";"0000";"20,4";"73,0";"1001,9";"1,5";"140,0";"0,0";"11,60";"30,0";"";""
"10/11/2024";"1200";"19,8";"73,0";"1001,6";"3,1";"140,0";"0,0";"";"";"14,0";"0,0"
"10/11/2024";"1800";"28,6";"52,0";"997,2";"3,1";"140,0";"0,0";"";"";"";""
"11/11/2024";"0000";"24,4";"72,0";"995,9";"0,5";"140,0";"0,0";"5,20";"31,7";"";""
"11/11/2024";"1200";"24,0";"78,0";"995,8";"2,1";"140,0";"2,5";"";"";"16,4";"0,0"
"11/11/2024";"1800";"26,4";"64,0";"995,6";"4,1";"320,0";"8,8";"";"";"";""
"12/11/2024";"0000";"18,4";"90,0";"1000,0";"0,5";"320,0";"10,0";"10,40";"23,5";"";""
"12/11/2024";"1200";"17,4";"60,0";"1003,8";"2,1";"230,0";"5,0";"";"";"13,8";"3,4"
"12/11/2024";"1800";"22,6";"38,0";"1001,1";"3,1";"320,0";"3,8";"";"";"";""
"13/11/2024";"0000";"15,8";"79,0";"1002,3";"1,0";"230,0";"0,0";"11,40";"26,5";"";""
"13/11/2024";"1200";"19,0";"60,0";"1003,6";"1,5";"360,0";"0,0";"";"";"9,8";"0,0"
"13/11/2024";"1800";"25,4";"35,0";"1001,4";"1,5";"180,0";"1,3";"";"";"";""
"14/11/2024";"0000";"19,2";"73,0";"1001,4";"0,5";"320,0";"0,0";"11,70";"29,0";"";""
"14/11/2024";"1200";"22,0";"60,0";"1003,8";"1,5";"140,0";"0,0";"";"";"13,6";"0,0"
"14/11/2024";"1800";"28,4";"30,0";"1001,2";"3,1";"180,0";"0,0";"";"";"";""
"15/11/2024";"0000";"22,4";"58,0";"1000,7";"0,5";"140,0";"0,0";"10,70";"32,5";"";""
"15/11/2024";"1200";"22,6";"64,0";"1000,3";"3,1";"140,0";"2,5";"";"";"16,8";"0,0"
"15/11/2024";"1800";"32,0";"40,0";"997,5";"4,1";"140,0";"2,5";"";"";"";""
"16/11/2024";"0000";"26,6";"57,0";"997,9";"1,5";"140,0";"0,0";"12,70";"36,0";"";""
"16/11/2024";"1200";"27,6";"61,0";"1000,6";"3,1";"140,0";"0,0";"";"";"20,0";"0,0"
"16/11/2024";"1800";"35,2";"40,0";"998,7";"2,1";"140,0";"3,8";"";"";"";""
"17/11/2024";"0000";"29,0";"63,0";"998,7";"1,5";"140,0";"0,0";"6,10";"37,2";"";""
"17/11/2024";"1200";"31,2";"57,0";"998,7";"2,1";"50,0";"0,0";"";"";"23,0";"0,0"
"17/11/2024";"1800";"36,8";"40,0";"995,8";"2,6";"320,0";"10,0";"";"";"";""
"18/11/2024";"0000";"27,0";"70,0";"1001,0";"2,1";"230,0";"7,5";"4,20";"30,5";"";""
"18/11/2024";"1200";"26,8";"75,0";"1001,1";"1,0";"230,0";"6,3";"";"";"22,8";"0,0"
"18/11/2024";"1800";"29,4";"61,0";"999,9";"3,6";"180,0";"8,8";"";"";"";""
"19/11/2024";"0000";"25,0";"71,0";"1001,1";"4,6";"180,0";"10,0";"0,00";"25,0";"";""
"19/11/2024";"1200";"19,4";"92,0";"1003,4";"3,6";"140,0";"10,0";"";"";"19,4";"0,6"
"19/11/2024";"1800";"19,4";"96,0";"1002,2";"3,1";"180,0";"10,0";"";"";"";""
"20/11/2024";"0000";"17,8";"96,0";"1001,8";"5,1";"180,0";"10,0";"3,50";"22,5";"";""
"20/11/2024";"1200";"16,6";"96,0";"1005,2";"5,1";"140,0";"10,0";"";"";"16,0";"48,8"
"20/11/2024";"1800";"22,2";"68,0";"1003,5";"5,7";"140,0";"7,5";"";"";"";""
"21/11/2024";"0000";"19,0";"79,0";"1005,1";"3,1";"140,0";"7,5";"0,70";"24,6";"";""
"21/11/2024";"1200";"20,0";"79,0";"1005,5";"5,1";"140,0";"10,0";"";"";"17,6";"0,5"
"21/11/2024";"1800";"24,6";"69,0";"1002,8";"3,6";"140,0";"10,0";"";"";"";""
"22/11/2024";"0000";"21,8";"88,0";"1003,8";"3,1";"140,0";"8,8";"5,40";"26,0";"";""
"22/11/2024";"1200";"20,0";"85,0";"1005,5";"3,6";"140,0";"8,8";"";"";"19,0";"0,0"
"22/11/2024";"1800";"25,4";"68,0";"1003,1";"4,6";"140,0";"8,8";"";"";"";""
"23/11/2024";"0000";"21,4";"81,0";"1003,4";"3,1";"180,0";"2,5";"9,80";"28,5";"";""
"23/11/2024";"1200";"22,0";"80,0";"1005,5";"3,6";"140,0";"3,8";"";"";"18,8";"0,0"
"23/11/2024";"1800";"27,4";"59,0";"1002,8";"";"140,0";"3,8";"";"";"";""
"24/11/2024";"0000";"23,8";"71,0";"1001,0";"3,6";"180,0";"0,0";"12,30";"32,5";"";""
"24/11/2024";"1200";"23,4";"64,0";"1003,5";"2,1";"140,0";"0,0";"";"";"17,6";"0,0"
"24/11/2024";"1800";"31,8";"52,0";"999,9";"5,1";"180,0";"2,5";"";"";"";""
"25/11/2024";"0000";"27,2";"63,0";"998,4";"2,1";"140,0";"0,0";"0,10";"29,5";"";""
"25/11/2024";"1200";"25,6";"63,0";"1001,4";"3,6";"50,0";"10,0";"";"";"23,4";"0,0"
"25/11/2024";"1800";"26,6";"75,0";"999,0";"0,5";"140,0";"10,0";"";"";"";""
"26/11/2024";"0000";"24,6";"85,0";"999,8";"0,0";"0,0";"10,0";"0,00";"30,5";"";""
"26/11/2024";"1200";"24,0";"88,0";"998,6";"1,5";"50,0";"10,0";"";"";"22,2";"0,0"
"26/11/2024";"1800";"30,0";"64,0";"997,0";"1,5";"270,0";"10,0";"";"";"";""
"27/11/2024";"0000";"25,2";"87,0";"997,5";"1,5";"320,0";"10,0";"1,60";"37,6";"";""
"27/11/2024";"1200";"26,8";"75,0";"996,8";"1,0";"140,0";"10,0";"";"";"19,6";"0,0"
"27/11/2024";"1800";"24,4";"88,0";"996,2";"1,5";"320,0";"10,0";"";"";"";""
"28/11/2024";"0000";"22,6";"95,0";"995,9";"0,5";"50,0";"10,0";"0,00";"25,0";"";""
"28/11/2024";"1200";"22,0";"96,0";"997,4";"1,0";"140,0";"10,0";"";"";"20,4";"12,6"
"28/11/2024";"1800";"24,2";"88,0";"997,6";"1,5";"180,0";"10,0";"";"";"";""
"29/11/2024";"0000";"22,4";"85,0";"997,2";"3,1";"180,0";"10,0";"7,20";"31,0";"";""
"29/11/2024";"1200";"22,4";"90,0";"996,8";"3,1";"180,0";"10,0";"";"";"21,0";"0,1"
"29/11/2024";"1800";"28,8";"68,0";"997,9";"1,5";"140,0";"2,5";"";"";"";""
"30/11/2024";"0000";"25,6";"85,0";"998,8";"0,5";"90,0";"0,0";"12,00";"30,0";"";""
"30/11/2024";"1200";"24,6";"74,0";"1002,6";"3,1";"140,0";"3,8";"";"";"22,0";"0,0"
"30/11/2024";"1800";"29,4";"56,0";"1000,0";"3,1";"140,0";"6,3";"";"";"";""
"01/12/2024";"0000";"25,0";"63,0";"1000,0";"2,6";"140,0";"0,0";"9,80";"37,0";"";""
"01/12/2024";"1200";"23,6";"76,0";"996,4";"3,1";"140,0";"6,3";"";"";"19,0";"0,0"
"01/12/2024";"1800";"36,6";"44,0";"989,2";"8,2";"360,0";"6,3";"";"";"";""
"02/12/2024";"0000";"33,2";"57,0";"988,4";"3,1";"360,0";"10,0";"8,10";"33,2";"";""
"02/12/2024";"1200";"20,6";"82,0";"997,8";"3,1";"320,0";"8,8";"";"";"19,6";"52,2"
"02/12/2024";"1800";"25,4";"43,0";"";"2,1";"230,0";"7,5";"";"";"";""
"03/12/2024";"0000";"21,4";"70,0";"995,9";"1,0";"230,0";"0,0";"8,80";"26,0";"";""
"03/12/2024";"1200";"20,4";"66,0";"1002,4";"2,6";"230,0";"0,0";"";"";"14,8";"0,0"
"03/12/2024";"1800";"24,8";"41,0";"1001,2";"2,1";"230,0";"8,8";"";"";"";""
"04/12/2024";"0000";"20,6";"66,0";"1001,9";"0,0";"0,0";"6,3";"12,30";"26,0";"";""
"04/12/2024";"1200";"19,0";"72,0";"1004,8";"5,1";"140,0";"7,5";"";"";"15,6";"0,0"
"04/12/2024";"1800";"25,0";"50,0";"1001,4";"3,1";"140,0";"0,0";"";"";"";""
"05/12/2024";"0000";"20,8";"77,0";"999,9";"0,0";"0,0";"0,0";"12,20";"32,5";"";""
"05/12/2024";"1200";"22,0";"77,0";"1000,4";"1,5";"140,0";"1,3";"";"";"16,0";"0,0"
"05/12/2024";"1800";"31,6";"58,0";"995,9";"2,1";"140,0";"2,5";"";"";"";""
"06/12/2024";"0000";"27,4";"73,0";"994,2";"0,0";"0,0";"0,0";"2,30";"31,5";"";""
"06/12/2024";"1200";"29,8";"61,0";"991,9";"7,7";"360,0";"8,8";"";"";"23,2";"0,0"
"06/12/2024";"1800";"21,0";"91,0";"995,2";"1,0";"360,0";"10,0";"";"";"";""
"07/12/2024";"0000";"22,0";"91,0";"993,5";"1,0";"140,0";"10,0";"0,00";"24,4";"";""
"07/12/2024";"1200";"20,4";"89,0";"999,0";"3,1";"140,0";"8,8";"";"";"20,2";"8,7"
"07/12/2024";"1800";"23,0";"72,0";"999,0";"1,5";"140,0";"10,0";"";"";"";""
"08/12/2024";"0000";"21,8";"81,0";"1000,3";"2,6";"140,0";"10,0";"7,60";"23,4";"";""
"08/12/2024";"1200";"17,0";"70,0";"1006,0";"3,1";"140,0";"7,5";"";"";"14,6";"0,0"
"08/12/2024";"1800";"22,2";"55,0";"1003,6";"3,1";"140,0";"5,0";"";"";"";""
"09/12/2024";"0000";"19,4";"69,0";"1001,9";"2,1";"180,0";"7,5";"0,00";"21,5";"";""
"09/12/2024";"1200";"17,8";"77,0";"1004,0";"2,6";"140,0";"10,0";"";"";"15,0";"0,0"
"09/12/2024";"1800";"20,8";"73,0";"1001,8";"3,1";"90,0";"10,0";"";"";"";""
"10/12/2024";"0000";"19,2";"81,0";"1001,4";"2,6";"140,0";"10,0";"";"";"";""
"10/12/2024";"1200";"18,8";"88,0";"1003,4";"3,1";"140,0";"10,0";"";"";"18,0";"0,0"
"10/12/2024";"1800";"25,2";"65,0";"1001,4";"1,5";"140,0";"6,3";"";"";"";""
"11/12/2024";"0000";"";"";"";"";"";"";"11,10";"29,7";"";""
"11/12/2024";"1200";"22,0";"79,0";"1001,9";"3,1";"140,0";"6,3";"";"";"18,4";"0,0"
"11/12/2024";"1800";"29,0";"53,0";"999,9";"3,6";"180,0";"6,3";"";"";"";""
"12/12/2024";"0000";"24,4";"67,0";"998,2";"3,1";"180,0";"7,5";"11,90";"32,7";"";""
"12/12/2024";"1200";"23,0";"77,0";"1000,7";"3,1";"140,0";"2,5";"";"";"17,8";"0,0"
"12/12/2024";"1800";"32,0";"51,0";"997,0";"2,6";"180,0";"7,5";"";"";"";""
"13/12/2024";"0000";"27,6";"67,0";"995,5";"1,5";"90,0";"3,8";"0,50";"30,0";"";""
"13/12/2024";"1200";"22,4";"90,0";"998,4";"1,5";"140,0";"10,0";"";"";"20,6";"0,0"
"13/12/2024";"1800";"25,0";"86,0";"993,6";"1,5";"180,0";"10,0";"";"";"";""
"14/12/2024";"0000";"22,2";"96,0";"993,4";"1,0";"230,0";"10,0";"6,20";"30,0";"";""
"14/12/2024";"1200";"23,6";"92,0";"993,2";"1,5";"230,0";"8,8";"";"";"20,8";"48,7"
"14/12/2024";"1800";"28,4";"62,0";"992,2";"2,1";"270,0";"6,3";"";"";"";""
"15/12/2024";"0000";"23,6";"86,0";"992,8";"0,5";"320,0";"2,5";"5,00";"26,5";"";""
"15/12/2024";"1200";"20,2";"79,0";"996,3";"2,1";"270,0";"7,5";"";"";"18,6";"2,6"
"15/12/2024";"1800";"25,2";"59,0";"995,2";"3,1";"230,0";"7,5";"";"";"";""
"16/12/2024";"0000";"20,0";"76,0";"998,0";"1,5";"270,0";"10,0";"3,90";"26,0";"";""
