"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"22/09/2022";"1800";"11,8";"83,0";"1004,0";"3,3";"270,0";"10,0";"";"";"";""
"23/09/2022";"0000";"10,8";"90,0";"1007,6";"0,8";"320,0";"4,0";"10,50";"19,4";"";""
"23/09/2022";"1200";"11,6";"83,0";"1009,9";"1,3";"320,0";"0,0";"";"";"5,2";"0,8"
"23/09/2022";"1800";"17,6";"53,0";"1008,8";"1,6";"320,0";"5,0";"";"";"";""
"24/09/2022";"0000";"10,4";"87,0";"1009,9";"0,0";"0,0";"0,0";"10,70";"20,6";"";""
"24/09/2022";"1200";"12,8";"84,0";"1011,4";"0,8";"90,0";"0,0";"";"";"4,8";"0,0"
"24/09/2022";"1800";"20,2";"49,0";"1006,7";"3,6";"140,0";"0,0";"";"";"";""
"25/09/2022";"0000";"14,2";"71,0";"1006,7";"1,3";"50,0";"0,0";"0,50";"19,6";"";""
"25/09/2022";"1200";"13,6";"88,0";"1006,0";"4,1";"140,0";"8,0";"";"";"11,4";"0,0"
"25/09/2022";"1800";"19,4";"71,0";"1002,7";"3,3";"90,0";"10,0";"";"";"";""
"26/09/2022";"0000";"16,6";"80,0";"1003,1";"1,3";"140,0";"10,0";"7,90";"25,4";"";""
"26/09/2022";"1200";"18,4";"84,0";"1003,9";"1,6";"50,0";"6,0";"";"";"12,4";"0,0"
"26/09/2022";"1800";"24,4";"60,0";"1000,6";"2,6";"320,0";"2,0";"";"";"";""
"27/09/2022";"0000";"16,8";"88,0";"1002,6";"0,0";"0,0";"0,0";"10,60";"25,2";"";""
"27/09/2022";"1200";"17,8";"82,0";"1007,5";"1,6";"230,0";"2,0";"";"";"11,0";"0,0"
"27/09/2022";"1800";"24,8";"43,0";"1006,8";"3,3";"180,0";"2,0";"";"";"";""
"28/09/2022";"0000";"19,4";"62,0";"1007,2";"3,3";"140,0";"3,0";"7,60";"21,8";"";""
"28/09/2022";"1200";"14,8";"82,0";"1013,1";"5,0";"180,0";"8,0";"";"";"11,8";"0,0"
"28/09/2022";"1800";"21,4";"49,0";"1010,8";"4,0";"140,0";"10,0";"";"";"";""
"29/09/2022";"0000";"16,4";"64,0";"1012,6";"5,0";"140,0";"10,0";"4,40";"20,0";"";""
"29/09/2022";"1200";"14,2";"91,0";"1013,0";"4,1";"140,0";"7,0";"";"";"10,4";"0,0"
"29/09/2022";"1800";"20,0";"53,0";"1008,8";"5,0";"140,0";"9,0";"";"";"";""
"30/09/2022";"0000";"15,8";"75,0";"1010,0";"3,3";"140,0";"10,0";"0,30";"17,2";"";""
"30/09/2022";"1200";"15,2";"89,0";"1008,0";"3,0";"140,0";"10,0";"";"";"12,6";"0,0"
"30/09/2022";"1800";"15,6";"95,0";"1007,2";"2,0";"140,0";"10,0";"";"";"";""
"01/10/2022";"0000";"16,2";"94,0";"1007,1";"0,7";"140,0";"10,0";"5,70";"23,2";"";""
"01/10/2022";"1200";"16,4";"92,0";"1008,7";"1,3";"230,0";"10,0";"";"";"15,4";"3,4"
"01/10/2022";"1800";"22,0";"61,0";"1007,4";"3,0";"230,0";"8,0";"";"";"";""
"02/10/2022";"0000";"16,2";"87,0";"1008,0";"1,0";"50,0";"0,0";"7,10";"21,4";"";""
"02/10/2022";"1200";"14,0";"95,0";"1011,0";"1,0";"90,0";"10,0";"";"";"12,0";"0,0"
"02/10/2022";"1800";"21,0";"60,0";"1008,3";"2,3";"140,0";"8,0";"";"";"";""
"03/10/2022";"0000";"14,6";"87,0";"1008,3";"0,0";"0,0";"0,0";"9,10";"23,0";"";""
"03/10/2022";"1200";"12,4";"100,0";"1009,4";"0,0";"0,0";"6,0";"";"";"8,4";"0,0"
"03/10/2022";"1800";"22,2";"54,0";"1005,8";"2,5";"180,0";"4,0";"";"";"";""
"04/10/2022";"0000";"15,8";"77,0";"1004,6";"0,5";"140,0";"0,0";"10,60";"21,6";"";""
"04/10/2022";"1200";"13,4";"82,0";"1007,1";"3,8";"140,0";"7,0";"";"";"8,8";"0,0"
"04/10/2022";"1800";"20,8";"43,0";"1002,7";"3,8";"90,0";"0,0";"";"";"";""
"05/10/2022";"0000";"14,8";"72,0";"1003,1";"0,8";"90,0";"0,0";"8,50";"26,2";"";""
"05/10/2022";"1200";"15,0";"83,0";"1003,8";"3,3";"140,0";"2,0";"";"";"10,8";"0,0"
"05/10/2022";"1800";"25,6";"55,0";"998,3";"3,6";"140,0";"5,0";"";"";"";""
"06/10/2022";"0000";"20,8";"65,0";"999,5";"1,6";"140,0";"10,0";"0,00";"21,6";"";""
"06/10/2022";"1200";"16,4";"98,0";"995,6";"1,6";"140,0";"10,0";"";"";"15,8";"8,4"
"06/10/2022";"1800";"20,8";"98,0";"991,4";"0,0";"0,0";"10,0";"";"";"";""
"07/10/2022";"0000";"18,4";"96,0";"993,2";"1,3";"320,0";"10,0";"10,70";"24,6";"";""
"07/10/2022";"1200";"17,4";"78,0";"1000,8";"2,5";"320,0";"6,0";"";"";"14,6";"26,3"
"07/10/2022";"1800";"23,0";"53,0";"999,0";"2,3";"320,0";"6,0";"";"";"";""
"08/10/2022";"0000";"17,2";"68,0";"1000,2";"0,8";"360,0";"0,0";"11,20";"27,2";"";""
"08/10/2022";"1200";"21,0";"55,0";"999,4";"3,0";"360,0";"3,0";"";"";"10,4";"0,0"
"08/10/2022";"1800";"26,6";"40,0";"996,4";"2,8";"360,0";"7,0";"";"";"";""
"09/10/2022";"0000";"19,0";"75,0";"999,2";"0,0";"0,0";"7,0";"5,60";"19,0";"";""
"09/10/2022";"1200";"10,2";"90,0";"1011,8";"0,8";"320,0";"10,0";"";"";"10,0";"0,5"
"09/10/2022";"1800";"15,6";"57,0";"1008,4";"2,8";"230,0";"6,0";"";"";"";""
"10/10/2022";"0000";"10,6";"87,0";"1010,2";"0,5";"90,0";"1,0";"4,20";"16,2";"";""
"10/10/2022";"1200";"12,2";"74,0";"1011,6";"3,3";"140,0";"0,0";"";"";"6,6";"0,0"
"10/10/2022";"1800";"14,6";"62,0";"1007,9";"5,0";"90,0";"10,0";"";"";"";""
"11/10/2022";"0000";"12,0";"98,0";"1007,4";"2,5";"140,0";"10,0";"0,50";"17,8";"";""
"11/10/2022";"1200";"14,4";"96,0";"1004,7";"2,6";"90,0";"10,0";"";"";"12,0";"9,6"
"11/10/2022";"1800";"16,8";"92,0";"1002,8";"1,6";"360,0";"10,0";"";"";"";""
"12/10/2022";"0000";"16,2";"94,0";"1003,6";"0,0";"0,0";"10,0";"7,80";"24,2";"";""
"12/10/2022";"1200";"16,4";"92,0";"1005,2";"1,0";"320,0";"10,0";"";"";"15,4";"2,2"
"12/10/2022";"1800";"23,0";"56,0";"1002,7";"1,6";"320,0";"6,0";"";"";"";""
"13/10/2022";"0000";"16,4";"87,0";"1002,4";"0,3";"320,0";"0,0";"10,40";"26,0";"";""
"13/10/2022";"1200";"18,4";"86,0";"1005,4";"0,5";"50,0";"0,0";"";"";"10,8";"0,0"
"13/10/2022";"1800";"25,2";"48,0";"1004,0";"2,0";"90,0";"3,0";"";"";"";""
"14/10/2022";"0000";"19,8";"81,0";"1005,8";"0,0";"0,0";"8,0";"0,10";"19,8";"";""
"14/10/2022";"1200";"14,4";"76,0";"1014,3";"5,0";"140,0";"10,0";"";"";"13,6";"0,0"
"14/10/2022";"1800";"19,0";"61,0";"1013,1";"4,3";"140,0";"9,0";"";"";"";""
"15/10/2022";"0000";"16,8";"70,0";"1014,0";"5,0";"140,0";"10,0";"11,00";"23,8";"";""
"15/10/2022";"1200";"17,4";"72,0";"1013,5";"6,6";"90,0";"3,0";"";"";"14,0";"0,0"
"15/10/2022";"1800";"23,2";"63,0";"1009,1";"3,6";"90,0";"4,0";"";"";"";""
"16/10/2022";"0000";"18,2";"92,0";"1008,6";"3,3";"140,0";"0,0";"5,70";"25,4";"";""
"16/10/2022";"1200";"16,6";"94,0";"1007,4";"0,5";"270,0";"10,0";"";"";"15,8";"0,0"
"16/10/2022";"1800";"24,6";"61,0";"1004,3";"1,3";"230,0";"7,0";"";"";"";""
"17/10/2022";"0000";"18,8";"76,0";"1005,8";"1,0";"230,0";"3,0";"6,60";"24,4";"";""
"17/10/2022";"1200";"16,6";"82,0";"1008,4";"2,0";"140,0";"9,0";"";"";"11,6";"0,0"
"17/10/2022";"1800";"24,2";"95,0";"1004,6";"3,6";"140,0";"7,0";"";"";"";""
"18/10/2022";"0000";"18,4";"55,0";"1006,8";"1,3";"140,0";"7,0";"5,30";"24,4";"";""
"18/10/2022";"1200";"18,8";"81,0";"1008,2";"5,0";"140,0";"9,0";"";"";"16,8";"0,0"
"18/10/2022";"1800";"23,8";"64,0";"1009,6";"4,3";"140,0";"6,0";"";"";"";""
"19/10/2022";"0000";"20,0";"81,0";"1006,0";"3,3";"140,0";"0,0";"6,70";"27,0";"";""
"19/10/2022";"1200";"19,4";"86,0";"1006,7";"1,6";"140,0";"10,0";"";"";"17,0";"0,0"
"19/10/2022";"1800";"26,6";"57,0";"1002,6";"4,0";"140,0";"3,0";"";"";"";""
"20/10/2022";"0000";"21,4";"79,0";"1001,9";"1,3";"90,0";"10,0";"0,20";"25,0";"";""
"20/10/2022";"1200";"18,6";"90,0";"999,9";"2,5";"140,0";"10,0";"";"";"17,4";"0,0"
"20/10/2022";"1800";"24,2";"71,0";"995,4";"1,8";"140,0";"10,0";"";"";"";""
"21/10/2022";"0000";"20,4";"96,0";"995,6";"1,0";"230,0";"5,0";"5,70";"26,0";"";""
"21/10/2022";"1200";"20,6";"84,0";"995,1";"1,6";"360,0";"10,0";"";"";"18,8";"3,4"
"21/10/2022";"1800";"24,8";"64,0";"995,2";"1,6";"230,0";"7,0";"";"";"";""
"22/10/2022";"0000";"18,8";"79,0";"1001,0";"3,0";"140,0";"10,0";"6,20";"24,4";"";""
"22/10/2022";"1200";"17,6";"86,0";"1005,8";"2,5";"230,0";"10,0";"";"";"16,2";"0,0"
"22/10/2022";"1800";"23,4";"59,0";"1004,7";"2,6";"230,0";"4,0";"";"";"";""
"23/10/2022";"0000";"17,8";"84,0";"1005,8";"0,3";"230,0";"0,0";"9,00";"24,8";"";""
"23/10/2022";"1200";"17,0";"78,0";"1008,2";"1,3";"230,0";"9,0";"";"";"14,8";"0,0"
"23/10/2022";"1800";"24,0";"41,0";"1005,5";"2,8";"230,0";"0,0";"";"";"";""
"24/10/2022";"0000";"17,2";"76,0";"1006,3";"0,7";"90,0";"0,0";"10,90";"25,2";"";""
"24/10/2022";"1200";"17,0";"76,0";"1008,4";"3,6";"140,0";"8,0";"";"";"10,6";"0,0"
"24/10/2022";"1800";"25,0";"47,0";"1004,4";"3,8";"180,0";"0,0";"";"";"";""
"25/10/2022";"0000";"20,4";"63,0";"1004,2";"0,5";"140,0";"0,0";"9,60";"28,4";"";""
"25/10/2022";"1200";"18,4";"80,0";"1005,4";"";"140,0";"5,0";"";"";"14,0";"0,0"
"25/10/2022";"1800";"27,8";"47,0";"999,9";"4,0";"140,0";"0,0";"";"";"";""
"26/10/2022";"0000";"22,4";"65,0";"997,2";"3,0";"140,0";"0,0";"3,60";"33,2";"";""
"26/10/2022";"1200";"26,0";"57,0";"995,4";"3,5";"320,0";"10,0";"";"";"15,8";"0,0"
"26/10/2022";"1800";"21,4";"84,0";"996,7";"1,0";"320,0";"10,0";"";"";"";""
"27/10/2022";"0000";"21,0";"75,0";"996,3";"5,0";"360,0";"10,0";"11,50";"28,0";"";""
"27/10/2022";"1200";"22,2";"73,0";"999,9";"1,6";"320,0";"2,0";"";"";"18,0";"16,6"
"27/10/2022";"1800";"27,8";"45,0";"997,8";"2,1";"270,0";"2,0";"";"";"";""
"28/10/2022";"0000";"18,0";"77,0";"999,9";"0,0";"0,0";"0,0";"11,10";"30,2";"";""
"28/10/2022";"1200";"19,4";"67,0";"1001,6";"0,8";"230,0";"0,0";"";"";"10,4";"0,0"
"28/10/2022";"1800";"29,6";"38,0";"998,8";"2,3";"230,0";"0,0";"";"";"";""
"29/10/2022";"0000";"21,4";"77,0";"997,0";"0,0";"0,0";"0,0";"7,20";"32,4";"";""
"29/10/2022";"1200";"23,4";"72,0";"994,8";"1,6";"230,0";"9,0";"";"";"14,8";"0,0"
"29/10/2022";"1800";"31,8";"45,0";"991,8";"5,1";"360,0";"8,0";"";"";"";""
"30/10/2022";"0000";"26,0";"63,0";"991,4";"1,6";"360,0";"10,0";"0,90";"33,0";"";""
"30/10/2022";"1200";"26,0";"58,0";"988,6";"2,1";"360,0";"10,0";"";"";"22,0";"0,0"
"30/10/2022";"1800";"31,0";"46,0";"989,0";"2,6";"360,0";"10,0";"";"";"";""
"31/10/2022";"0000";"22,8";"93,0";"992,6";"1,3";"320,0";"10,0";"0,00";"23,2";"";""
"31/10/2022";"1200";"11,4";"95,0";"1008,0";"3,6";"230,0";"10,0";"";"";"10,2";"17,6"
"31/10/2022";"1800";"11,2";"91,0";"1011,2";"1,0";"270,0";"10,0";"";"";"";""
"01/11/2022";"0000";"10,2";"97,0";"1014,0";"0,0";"0,0";"8,0";"10,10";"18,4";"";""
"01/11/2022";"1200";"11,4";"64,0";"1019,5";"3,6";"180,0";"4,0";"";"";"6,2";"7,9"
"01/11/2022";"1800";"17,6";"42,0";"1017,0";"2,8";"230,0";"7,0";"";"";"";""
"02/11/2022";"0000";"12,4";"67,0";"1018,4";"1,6";"230,0";"3,0";"11,30";"21,0";"";""
"02/11/2022";"1200";"13,8";"73,0";"1017,5";"0,8";"50,0";"0,0";"";"";"5,4";"0,0"
"02/11/2022";"1800";"20,4";"40,0";"1016,7";"4,1";"140,0";"0,0";"";"";"";""
"03/11/2022";"0000";"13,8";"82,0";"1015,8";"0,0";"0,0";"0,0";"11,50";"24,6";"";""
"03/11/2022";"1200";"16,4";"66,0";"1016,2";"1,3";"140,0";"0,0";"";"";"6,8";"0,0"
"03/11/2022";"1800";"24,4";"33,0";"1012,4";"3,3";"140,0";"0,0";"";"";"";""
"04/11/2022";"0000";"16,4";"69,0";"1012,2";"1,0";"140,0";"0,0";"11,70";"23,0";"";""
"04/11/2022";"1200";"17,4";"69,0";"1014,0";"4,1";"140,0";"6,0";"";"";"13,0";"0,0"
"04/11/2022";"1800";"22,6";"47,0";"1010,6";"4,8";"140,0";"4,0";"";"";"";""
"05/11/2022";"0000";"16,6";"66,0";"1010,7";"1,8";"140,0";"0,0";"11,50";"25,0";"";""
"05/11/2022";"1200";"17,8";"75,0";"1011,5";"3,6";"140,0";"3,0";"";"";"11,8";"0,0"
"05/11/2022";"1800";"24,8";"40,0";"1007,9";"4,6";"140,0";"2,0";"";"";"";""
"06/11/2022";"0000";"19,4";"63,0";"1009,5";"4,3";"140,0";"1,0";"12,00";"25,4";"";""
"06/11/2022";"1200";"18,8";"70,0";"1012,3";"5,0";"140,0";"1,0";"";"";"13,8";"0,0"
"06/11/2022";"1800";"24,8";"77,0";"1009,9";"4,6";"140,0";"3,0";"";"";"";""
"07/11/2022";"0000";"19,4";"63,0";"1011,0";"3,3";"140,0";"0,0";"9,70";"24,2";"";""
"07/11/2022";"1200";"17,6";"81,0";"1012,3";"4,0";"140,0";"8,0";"";"";"13,4";"0,0"
"07/11/2022";"1800";"23,8";"48,0";"1008,6";"3,3";"140,0";"6,0";"";"";"";""
"08/11/2022";"0000";"17,8";"71,0";"1009,5";"3,0";"140,0";"0,0";"9,90";"24,8";"";""
"08/11/2022";"1200";"18,2";"75,0";"1009,1";"3,3";"140,0";"7,0";"";"";"14,2";"0,0"
"08/11/2022";"1800";"24,2";"47,0";"1005,9";"5,0";"140,0";"7,0";"";"";"";""
"09/11/2022";"0000";"18,4";"70,0";"1006,4";"2,0";"140,0";"0,0";"11,70";"25,4";"";""
"09/11/2022";"1200";"19,0";"70,0";"1007,0";"2,5";"180,0";"5,0";"";"";"13,4";"0,0"
"09/11/2022";"1800";"25,2";"46,0";"1002,2";"3,3";"140,0";"2,0";"";"";"";""
"10/11/2022";"0000";"19,4";"71,0";"1002,3";"1,3";"140,0";"0,0";"7,90";"29,0";"";""
"10/11/2022";"1200";"19,4";"76,0";"1003,4";"3,3";"180,0";"2,0";"";"";"14,0";"0,0"
"10/11/2022";"1800";"28,2";"34,0";"1000,6";"4,0";"180,0";"8,0";"";"";"";""
"11/11/2022";"0000";"23,0";"57,0";"1001,0";"3,5";"180,0";"0,0";"0,90";"23,2";"";""
"11/11/2022";"1200";"18,0";"94,0";"1004,0";"1,3";"140,0";"10,0";"";"";"17,4";"0,2"
"11/11/2022";"1800";"22,8";"66,0";"1000,2";"2,3";"140,0";"9,0";"";"";"";""
"12/11/2022";"0000";"21,0";"79,0";"999,9";"1,6";"140,0";"3,0";"5,20";"30,4";"";""
"12/11/2022";"1200";"23,0";"78,0";"1000,3";"1,6";"140,0";"5,0";"";"";"17,0";"0,0"
"12/11/2022";"1800";"30,4";"51,0";"996,2";"2,3";"140,0";"10,0";"";"";"";""
"13/11/2022";"0000";"22,4";"79,0";"996,6";"0,7";"320,0";"10,0";"0,00";"24,4";"";""
"13/11/2022";"1200";"22,4";"74,0";"996,2";"3,3";"50,0";"10,0";"";"";"19,0";"0,0"
"13/11/2022";"1800";"20,6";"97,0";"992,7";"2,1";"140,0";"10,0";"";"";"";""
"14/11/2022";"0000";"20,0";"98,0";"992,0";"1,8";"320,0";"10,0";"8,90";"26,2";"";""
"14/11/2022";"1200";"21,2";"78,0";"995,4";"2,0";"320,0";"4,0";"";"";"17,2";"22,3"
"14/11/2022";"1800";"25,6";"48,0";"994,6";"5,3";"320,0";"4,0";"";"";"";""
"15/11/2022";"0000";"18,4";"79,0";"999,2";"2,0";"320,0";"10,0";"12,10";"28,6";"";""
"15/11/2022";"1200";"23,0";"57,0";"1002,8";"2,0";"320,0";"0,0";"";"";"20,6";"12,2"
"15/11/2022";"1800";"28,0";"41,0";"1002,6";"3,0";"320,0";"3,0";"";"";"";""
"16/11/2022";"0000";"20,6";"70,0";"1003,1";"0,0";"0,0";"0,0";"11,90";"31,0";"";""
"16/11/2022";"1200";"22,4";"68,0";"1007,2";"0,3";"320,0";"0,0";"";"";"13,4";"0,0"
"16/11/2022";"1800";"30,4";"39,0";"1005,9";"3,3";"270,0";"1,0";"";"";"";""
"17/11/2022";"0000";"23,0";"67,0";"1006,0";"0,0";"0,0";"0,0";"11,70";"31,6";"";""
"17/11/2022";"1200";"25,6";"44,0";"1007,5";"2,6";"90,0";"3,0";"";"";"14,6";"0,0"
"17/11/2022";"1800";"31,4";"27,0";"1005,1";"3,0";"90,0";"3,0";"";"";"";""
"18/11/2022";"0000";"25,0";"50,0";"1005,1";"3,3";"140,0";"0,0";"12,10";"33,0";"";""
"18/11/2022";"1200";"22,8";"60,0";"1006,0";"2,5";"90,0";"0,0";"";"";"14,0";"0,0"
"18/11/2022";"1800";"33,0";"27,0";"1001,8";"3,6";"140,0";"0,0";"";"";"";""
"19/11/2022";"0000";"25,4";"48,0";"1001,4";"0,8";"140,0";"0,0";"12,10";"34,6";"";""
"19/11/2022";"1200";"24,4";"63,0";"1002,8";"2,5";"140,0";"3,0";"";"";"17,4";"0,0"
"19/11/2022";"1800";"34,6";"32,0";"998,3";"3,3";"140,0";"0,0";"";"";"";""
"20/11/2022";"0000";"26,6";"51,0";"997,9";"1,6";"140,0";"0,0";"9,70";"35,0";"";""
"20/11/2022";"1200";"26,6";"51,0";"1000,2";"3,3";"50,0";"3,0";"";"";"18,8";"0,0"
"20/11/2022";"1800";"35,0";"32,0";"997,1";"2,5";"140,0";"8,0";"";"";"";""
"21/11/2022";"0000";"28,4";"54,0";"996,6";"1,3";"140,0";"10,0";"0,10";"28,4";"";""
"21/11/2022";"1200";"22,2";"84,0";"1001,1";"2,0";"360,0";"10,0";"";"";"20,8";"0,0"
"21/11/2022";"1800";"26,6";"60,0";"999,0";"2,0";"360,0";"10,0";"";"";"";""
"22/11/2022";"0000";"23,2";"81,0";"999,5";"0,5";"320,0";"10,0";"2,10";"25,4";"";""
"22/11/2022";"1200";"20,4";"94,0";"999,9";"1,3";"320,0";"10,0";"";"";"19,8";"9,3"
"22/11/2022";"1800";"23,0";"75,0";"999,8";"2,0";"320,0";"10,0";"";"";"";""
"23/11/2022";"0000";"19,8";"89,0";"1000,2";"0,0";"0,0";"0,0";"11,70";"26,8";"";""
"23/11/2022";"1200";"20,2";"76,0";"1002,8";"1,6";"320,0";"3,0";"";"";"15,4";"0,8"
"23/11/2022";"1800";"26,0";"43,0";"1000,7";"2,1";"230,0";"5,0";"";"";"";""
"24/11/2022";"0000";"19,4";"76,0";"1001,1";"0,0";"0,0";"0,0";"11,80";"30,0";"";""
"24/11/2022";"1200";"20,8";"79,0";"1003,5";"2,0";"90,0";"0,0";"";"";"13,0";"0,0"
"24/11/2022";"1800";"29,4";"39,0";"1001,6";"1,8";"140,0";"0,0";"";"";"";""
"25/11/2022";"0000";"23,4";"64,0";"1003,1";"0,5";"90,0";"0,0";"11,90";"30,8";"";""
"25/11/2022";"1200";"21,4";"68,0";"1007,4";"2,0";"140,0";"0,0";"";"";"15,2";"0,0"
"25/11/2022";"1800";"30,4";"33,0";"1004,7";"3,8";"140,0";"0,0";"";"";"";""
"26/11/2022";"0000";"23,8";"47,0";"1005,0";"1,0";"140,0";"0,0";"11,90";"29,4";"";""
"26/11/2022";"1200";"22,0";"72,0";"1007,6";"";"180,0";"4,0";"";"";"17,2";"0,0"
"26/11/2022";"1800";"27,8";"56,0";"1004,6";"3,3";"180,0";"4,0";"";"";"";""
"27/11/2022";"0000";"25,4";"67,0";"1005,1";"3,3";"140,0";"2,0";"10,60";"30,6";"";""
"27/11/2022";"1200";"24,0";"73,0";"1006,6";"4,1";"140,0";"7,0";"";"";"20,2";"0,0"
"27/11/2022";"1800";"29,6";"51,0";"1003,1";"5,3";"180,0";"8,0";"";"";"";""
"28/11/2022";"0000";"24,4";"68,0";"1003,5";"4,1";"140,0";"2,0";"12,30";"29,6";"";""
"28/11/2022";"1200";"23,0";"72,0";"1003,6";"3,8";"140,0";"1,0";"";"";"18,0";"0,0"
"28/11/2022";"1800";"29,6";"45,0";"999,1";"5,3";"140,0";"2,0";"";"";"";""
"29/11/2022";"0000";"23,8";"69,0";"999,0";"4,0";"140,0";"2,0";"12,20";"31,0";"";""
"29/11/2022";"1200";"23,8";"71,0";"998,8";"3,3";"140,0";"1,0";"";"";"19,0";"0,0"
"29/11/2022";"1800";"30,6";"48,0";"994,3";"3,6";"140,0";"2,0";"";"";"";""
"30/11/2022";"0000";"25,8";"64,0";"994,7";"3,6";"140,0";"0,0";"10,90";"33,2";"";""
"30/11/2022";"1200";"24,4";"72,0";"995,6";"3,3";"140,0";"0,0";"";"";"19,4";"0,0"
"30/11/2022";"1800";"32,6";"46,0";"992,0";"3,6";"140,0";"4,0";"";"";"";""
"01/12/2022";"0000";"26,8";"64,0";"992,0";"3,6";"140,0";"0,0";"11,50";"34,6";"";""
"01/12/2022";"1200";"25,8";"78,0";"994,8";"2,5";"140,0";"2,0";"";"";"18,6";"0,0"
"01/12/2022";"1800";"33,8";"40,0";"992,2";"1,3";"320,0";"6,0";"";"";"";""
"02/12/2022";"0000";"27,2";"60,0";"992,8";"0,0";"0,0";"0,0";"4,40";"34,4";"";""
"02/12/2022";"1200";"26,4";"74,0";"998,0";"0,7";"320,0";"7,0";"";"";"20,4";"0,0"
"02/12/2022";"1800";"30,2";"51,0";"996,7";"5,3";"230,0";"9,0";"";"";"";""
"03/12/2022";"0000";"24,6";"92,0";"998,7";"0,0";"0,0";"10,0";"4,00";"31,8";"";""
"03/12/2022";"1200";"23,6";"86,0";"1000,2";"1,6";"140,0";"10,0";"";"";"22,2";"1,3"
"03/12/2022";"1800";"30,8";"56,0";"995,9";"3,3";"140,0";"9,0";"";"";"";""
"04/12/2022";"0000";"25,0";"79,0";"997,6";"1,6";"270,0";"9,0";"0,90";"29,8";"";""
"04/12/2022";"1200";"23,4";"91,0";"997,6";"1,5";"230,0";"10,0";"";"";"20,4";"0,1"
"04/12/2022";"1800";"29,2";"66,0";"995,5";"2,0";"140,0";"9,0";"";"";"";""
"05/12/2022";"0000";"20,4";"96,0";"998,0";"0,8";"90,0";"3,0";"8,60";"30,4";"";""
"05/12/2022";"1200";"23,4";"88,0";"1001,2";"2,5";"140,0";"10,0";"";"";"19,4";"24,0"
"05/12/2022";"1800";"29,6";"48,0";"998,8";"3,0";"140,0";"7,0";"";"";"";""
"06/12/2022";"0000";"26,0";"71,0";"1000,0";"2,5";"140,0";"0,0";"11,00";"32,0";"";""
"06/12/2022";"1200";"25,0";"81,0";"1001,5";"2,8";"140,0";"3,0";"";"";"20,0";"0,0"
"06/12/2022";"1800";"31,6";"61,0";"999,4";"3,0";"140,0";"2,0";"";"";"";""
"07/12/2022";"0000";"27,2";"70,0";"999,9";"4,1";"140,0";"0,0";"11,00";"31,2";"";""
"07/12/2022";"1200";"24,0";"81,0";"1001,2";"2,3";"140,0";"5,0";"";"";"20,6";"0,0"
"07/12/2022";"1800";"30,8";"50,0";"998,0";"4,0";"180,0";"0,0";"";"";"";""
"08/12/2022";"0000";"25,2";"73,0";"996,6";"1,3";"90,0";"2,0";"8,70";"35,4";"";""
"08/12/2022";"1200";"22,8";"80,0";"996,4";"3,3";"90,0";"1,0";"";"";"18,8";"0,0"
"08/12/2022";"1800";"34,4";"65,0";"993,8";"3,3";"230,0";"8,0";"";"";"";""
"09/12/2022";"0000";"25,6";"66,0";"994,2";"0,7";"270,0";"7,0";"12,20";"36,6";"";""
"09/12/2022";"1200";"27,6";"68,0";"997,5";"2,5";"140,0";"0,0";"";"";"18,0";"0,0"
"09/12/2022";"1800";"36,2";"23,0";"994,4";"3,0";"140,0";"0,0";"";"";"";""
"10/12/2022";"0000";"27,2";"54,0";"993,8";"0,8";"90,0";"0,0";"4,10";"34,0";"";""
"10/12/2022";"1200";"26,6";"72,0";"997,4";"0,8";"140,0";"10,0";"";"";"20,2";"0,0"
"10/12/2022";"1800";"33,8";"62,0";"996,2";"1,6";"140,0";"10,0";"";"";"";""
"11/12/2022";"0000";"27,2";"62,0";"997,5";"0,8";"140,0";"0,0";"11,50";"35,6";"";""
"11/12/2022";"1200";"25,8";"76,0";"999,0";"2,5";"140,0";"10,0";"";"";"20,8";"0,0"
"11/12/2022";"1800";"35,6";"33,0";"994,2";"1,6";"230,0";"2,0";"";"";"";""
"12/12/2022";"0000";"27,4";"59,0";"992,8";"0,8";"140,0";"0,0";"9,20";"36,2";"";""
"12/12/2022";"1200";"31,8";"64,0";"985,4";"2,5";"320,0";"6,0";"";"";"20,4";"0,0"
"12/12/2022";"1800";"33,0";"55,0";"989,4";"3,3";"320,0";"8,0";"";"";"";""
"13/12/2022";"0000";"23,6";"78,0";"993,6";"3,3";"140,0";"10,0";"12,40";"28,4";"";""
"13/12/2022";"1200";"21,8";"56,0";"999,6";"3,0";"140,0";"0,0";"";"";"14,0";"0,3"
"13/12/2022";"1800";"28,0";"29,0";"998,6";"2,0";"140,0";"0,0";"";"";"";""
"14/12/2022";"0000";"22,2";"54,0";"998,3";"0,0";"0,0";"0,0";"12,40";"29,8";"";""
"14/12/2022";"1200";"22,6";"62,0";"1001,9";"2,5";"140,0";"0,0";"";"";"15,2";"0,0"
"14/12/2022";"1800";"29,2";"32,0";"998,6";"3,1";"140,0";"0,0";"";"";"";""
"15/12/2022";"0000";"23,2";"53,0";"998,2";"0,5";"90,0";"0,0";"6,70";"33,0";"";""
